Year,Case Individual ID,Case Vehicle ID,Victim Status,Role Type,Seating Position,Ejection,License State Code,Sex,Transported By,Safety Equipment,Injury Descriptor,Injury Location,Injury Severity,Age
2018,19995287,15235008,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Air Bag Deployed/Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,36
2018,19995288,15235009,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Police Ambulance,Lap Belt/Harness,Complaint of Pain,Back,Minor,51
2018,19995289,15235010,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,45
2018,19995290,15235011,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Fire Vehicle,Lap Belt/Harness,Complaint of Pain,Entire Body,Minor,55
2018,19997246,15236311,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Complaint of Pain,Shoulder-Upper Arm,Minor,18
2018,19997359,15236387,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,46
2018,19997435,15236441,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,55
2018,19997476,15236469,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,30
2018,19997891,15236757,Not Entered,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt,Not Entered,Not Entered,Uninjured,38
2018,19997892,15236756,Not Entered,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NJ,M,Not Entered,Lap Belt,Not Entered,Not Entered,Uninjured,60
2018,19997898,15236767,Not Entered,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NJ,M,Not Entered,Lap Belt/Harness,Not Entered,Not Entered,Uninjured,29
2018,20054526,15236766,Not Entered,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Entered,Not Entered,Uninjured,42
2018,19997911,15236777,Not Entered,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt,Not Entered,Not Entered,Uninjured,35
2018,19997912,15236778,Not Entered,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Unknown,Not Entered,Not Entered,Uninjured,44
2018,19997914,15236780,Not Entered,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,MI,M,Not Entered,Lap Belt/Harness,Not Entered,Not Entered,Uninjured,48
2018,20026400,15236779,Shock,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Police Car,Lap Belt/Harness,Whiplash,Back,Minor,41
2018,19998866,15237841,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,23
2018,19998867,15237842,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Complaint of Pain,Head,Minor,56
2018,19998881,15237850,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,53
2018,19998882,15237851,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,58
2018,20025251,15257414,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Unknown Ambulance,Lap Belt/Harness,Complaint of Pain,Shoulder-Upper Arm,Minor,24
2018,20025252,15257415,Not Entered,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,18
2018,20176939,15324860,Not Entered,Registrant,Driver,Not Ejected,NY,M,Not Entered,Unknown,Not Entered,Not Entered,Uninjured,54
2018,20176962,15373877,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Ambulance (Unknown plate number),Lap Belt/Harness,Complaint of Pain,Neck,Minor,36
2018,20176963,15373878,Not Entered,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Entered,Not Entered,Uninjured,60
2018,19998901,15237865,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,66
2018,19998905,15237868,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NJ,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,53
2018,19998906,15237869,Not Entered,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,"Momentary unconsciousness, limping, nausea, hysteria, complaint of pain (no visible injury), whiplash.",Not Entered,Minor,50
2018,19998907,15237870,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,41
2018,19998917,15237876,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,51
2018,19998920,15237878,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,50
2018,19998941,15237896,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,53
2018,19998942,15237897,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,48
2018,19998944,15237898,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,32
2018,19998959,15237908,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,46
2018,19998961,15237910,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,53
2018,19998967,15237916,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,33
2018,19998974,15237922,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,16
2018,19998981,15237927,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,54
2018,19998987,15237932,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,49
2018,19998990,15237934,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,49
2018,19998991,15237935,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Police Ambulance,Lap Belt/Harness,Complaint of Pain,Chest,Minor,35
2018,19998995,15237937,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,21
2018,19999005,15237945,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,56
2018,19999027,15237961,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,61
2018,19999037,15237967,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,39
2018,19999034,15237965,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,27
2018,19999035,15237966,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,30
2018,19999041,15237971,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,42
2018,19999042,15237972,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,45
2018,19999058,15237984,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,25
2018,19999066,15237992,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Internal,Shoulder-Upper Arm,Severe,62
2018,19999067,15237993,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,22
2018,19999068,15237994,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,18
2018,19999069,15237995,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,42
2018,19999084,15238008,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,31
2018,19999085,15238009,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,52
2018,19999091,15238014,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,48
2018,19999096,15238017,Semiconscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Police Ambulance,Air Bag Deployed/Lap Belt/Harness,None Visible,Entire Body,Severe,46
2018,19999097,15238018,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Air Bag Deployed/Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,44
2018,19999113,15238026,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,66
2018,19999114,15238027,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,21
2018,19999118,15238028,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,UN,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,34
2018,19999119,15238029,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,43
2018,19999126,15238036,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,41
2018,19999134,15238042,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,61
2018,19999135,15238043,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,49
2018,19999149,15238055,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Fire Vehicle,Air Bag Deployed/Lap Belt/Harness,None Visible,Unknown,Injured with Unkn Severity,92
2018,19999153,15238058,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,23
2018,19999154,15238059,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,54
2018,19999165,15238068,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,UN,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,36
2018,19999171,15238073,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,80
2018,19999172,15238074,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,30
2018,19999185,15238085,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,24
2018,19999193,15238090,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,78
2018,19999194,15238091,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,42
2018,19999212,15238100,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,32
2018,19999213,15238101,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,28
2018,19999200,15238094,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,52
2018,19999201,15238095,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,44
2018,19999202,15238096,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,39
2018,19999203,15238097,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,47
2018,19999219,15238107,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,61
2018,19999220,15238108,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,46
2018,19999224,15238111,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Air Bag Deployed/Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,30
2018,19999225,15238112,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,56
2018,19999226,15238113,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,25
2018,19999227,15238114,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,18
2018,19999241,15238125,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Air Bag Deployed/Lap Belt/Harness,Complaint of Pain,Knee-Lower Leg-Foot,Minor,24
2018,19999242,15238126,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Air Bag Deployed/Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,20
2018,19999243,15238127,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,69
2018,19999259,15238139,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,36
2018,19999264,15238142,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,TX,F,Not Entered,Air Bag Deployed/Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,29
2018,19999265,15238143,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,47
2018,19999267,15238145,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,49
2018,19999268,15238146,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,19
2018,19999291,15238162,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,62
2018,19999292,15238163,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,38
2018,19999298,15238166,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Police Ambulance,Lap Belt/Harness,Complaint of Pain,Shoulder-Upper Arm,Minor,17
2018,19999299,15238167,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Police Ambulance,Lap Belt/Harness,Complaint of Pain,Face,Minor,38
2018,19999341,15238195,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,17
2018,19999342,15238196,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,28
2018,19999359,15238207,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,33
2018,19999360,15238208,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Air Bag Deployed/Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,19
2018,19999364,15238211,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,61
2018,19999365,15238212,Not Applicable,Passenger of a Motor Vehicle in Transport,Unknown Seating Passenger,Not Applicable,NY,F,Not Entered,Not Applicable,Not Applicable,Not Applicable,Uninjured,30
2018,19999372,15238218,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,62
