Year,Case Vehicle ID,Vehicle Body Type,Registration Class,Action Prior to Accident,Type / Axles of Truck or Bus,Direction of Travel,Fuel Type,Vehicle Year,State of Registration,Number of Occupants,Engine Cylinders,Vehicle Make,Contributing Factor 1,Contributing Factor 1 Description,Contributing Factor 2,Contributing Factor 2 Description,Event Type,Partial VIN
2018,15250109,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,West,Gas,2015,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,19XFB2F89FE225188
2018,15250108,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2000,NY,1,8,FORD,HUMAN,Not Applicable,HUMAN,Following Too Closely,Not Applicable,1FMZU83P8YZB87462
2018,15250117,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2003,NY,3,6,FORD,HUMAN,Not Applicable,ENVMT,Pavement Slippery,Not Applicable,1FAHP53U53A258173
2018,15250121,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,Northwest,Gas,2000,NY,1,6,BUICK,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,Not Applicable,2G4WS52J6Y1316621
2018,15250124,DUMP,POLITICAL SUBDIVISION,Slowing or Stopping,Not Entered,West,Diesel,2015,NY,1,6,MACK,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1M2AX04C8FM021714
2018,15250123,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2008,NY,1,6,FORD,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,Not Applicable,2FMDK49C28BB02728
2018,15250127,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,South,Gas,2007,NY,2,4,HYUND,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,KMHDU46DX7U261898
2018,15250126,PICKUP TRUCK,COMMERCIAL,Going Straight Ahead,Not Entered,South,Gas,2016,NY,1,8,GMC,HUMAN,Driver Inattention/Distraction*,HUMAN,Following Too Closely,Not Applicable,1GT12SEG3GF271867
2018,15250136,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2010,NY,2,4,CHEVR,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,Not Applicable,3GNBABDB3AS622364
2018,15250142,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,East,Gas,2005,NY,1,6,GMC,HUMAN,Not Applicable,ENVMT,Pavement Slippery,Not Applicable,1GKDT13S852251036
2018,15250143,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2015,NY,2,4,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,KL7CJRSB2FB234762
2018,15250152,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,East,Gas,2016,NY,1,4,JEEP,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1C4NJRFB6GD695751
2018,15250150,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2014,NY,1,4,MITSU,HUMAN,Not Applicable,HUMAN,Following Too Closely,Not Applicable,4A4AR3AU6EE024514
2018,15250151,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,East,Gas,2006,NY,2,6,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",2CNDL63F366155245
2018,15250146,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,1997,NY,1,8,CHEVR,HUMAN,Not Applicable,ENVMT,Obstruction/ Debris,Not Applicable,1GCEK19M0VE210250
2018,15250148,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2003,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Following Too Closely,Not Applicable,SHSRD78843U159536
2018,15250147,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2009,NY,1,6,NISSA,HUMAN,Driver Inattention/Distraction*,HUMAN,Following Too Closely,"Other Fixed Object*, Collision With Fixed Object",5N1AN08W19C501470
2018,15250149,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,West,Gas,2015,NY,1,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JTMDFREV0FD167159
2018,15250153,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2004,NY,1,8,TOYOT,HUMAN,Not Applicable,ENVMT,Pavement Slippery,"Guide Rail - Not At End, Collision With Fixed Object",5TBDT44124S444298
2018,15250165,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,Southeast,Gas,2010,NY,1,8,DODGE,HUMAN,Not Applicable,HUMAN,Unsafe Speed,"Culver/Head Wall, Collision With Fixed Object",3D7JV1EP1AG106493
2018,15250159,UTILITY,AGRICULTURAL TRUCK,Going Straight Ahead,Not Entered,Southwest,Gas,2011,NY,1,10,FORD,HUMAN,Not Applicable,HUMAN,Following Too Closely,Not Applicable,1FDUF4GY2BEB78545
2018,15250160,VAN TRUCK,AGRICULTURAL TRUCK,Slowing or Stopping,Not Entered,Southwest,Gas,2011,NY,2,8,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1GCZGTBGXB1167719
2018,15250162,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,South,Gas,2012,NY,0,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2HGFB2F5XCH597730
2018,15250161,SUBURBAN,PASSENGER OR SUBURBAN,Entering Parked Position,Not Entered,Southwest,Gas,1999,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Unsafe Speed,Not Applicable,JHLRD1840XC001685
2018,15250177,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2014,NY,1,6,NISSA,HUMAN,Following Too Closely,HUMAN,Unsafe Speed,Not Applicable,1N6AD0EV3EN723460
2018,15250178,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2013,NY,1,4,JEEP,HUMAN,Not Applicable,HUMAN,Not Applicable,"Snow Embankment, Collision With Fixed Object",1C4NJDCB9DD190323
2018,15250180,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,South,Gas,2013,NY,1,4,NISSA,HUMAN,Not Applicable,HUMAN,Failure to Yield Right-of-Way,Not Applicable,JN8AS5MV2DW621197
2018,15250179,PICKUP TRUCK,POLITICAL SUBDIVISION,Backing,Not Entered,West,Gas,2017,NY,1,8,FORD,HUMAN,Not Applicable,HUMAN,Backing Unsafely,Not Applicable,1FTBF2B60HEE73609
2018,15250182,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,North,Gas,2013,NY,1,4,SUBAR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4S4BRBGC2D3264394
2018,15250181,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2006,NY,1,6,GMC,HUMAN,Not Applicable,HUMAN,Following Too Closely,Not Applicable,1GKDT13S262188436
2018,15250190,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Right Turn,Not Entered,South,Gas,2015,NY,1,4,HYUND,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5NPE34AF1FH215227
2018,15250189,VAN TRUCK,COMMERCIAL,Making Right Turn,Not Entered,North,Diesel,2015,NY,1,4,ISUZU,HUMAN,Not Applicable,HUMAN,Passing Too Closely,Not Applicable,JALC4W162F7K00433
2018,15250200,SUBURBAN,PASSENGER OR SUBURBAN,Parked,Not Entered,East,Gas,2006,NY,0,8,LINCO,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5LMFU28586LJ16234
2018,15250199,DUMP,POLITICAL SUBDIVISION,Overtaking/Passing,Not Entered,East,Diesel,2017,NY,1,6,INTE,HUMAN,Not Applicable,HUMAN,Passing Too Closely,Not Applicable,1HTWGSTTXHH470513
2018,15250201,DUMP,POLITICAL SUBDIVISION,Backing,Not Entered,South,Diesel,2016,NY,1,6,INTER,HUMAN,Not Applicable,HUMAN,Backing Unsafely,"Fence, Collision With Fixed Object",3HAWGSTR2GL263420
2018,15250208,VAN TRUCK,COMMERCIAL,Slowing or Stopping,Not Entered,South,Gas,2015,NY,2,6,FORD,HUMAN,Not Applicable,HUMAN,Following Too Closely,Not Applicable,1FTNR2CM0FKB21078
2018,15250209,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,South,Gas,2002,NY,1,4,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,3N1CB51D02L656682
2018,15250211,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2006,NY,1,8,TOYOT,HUMAN,Not Applicable,ENVMT,Pavement Slippery,Not Applicable,5TBDT44176S524134
2018,15250210,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,West,Gas,2016,NY,1,6,CHEVR,HUMAN,Turning Improperly,ENVMT,Pavement Slippery,"Other Motor Vehicle, Collision With",2G1145S31G9154755
2018,15250212,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,East,Gas,2009,NY,1,6,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2G1WB57N891251720
2018,15250220,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2015,NY,2,8,CADIL,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1GYS4BKJ4FR175980
2018,15250219,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,South,Gas,2011,NY,2,4,TOYOT,HUMAN,Not Applicable,HUMAN,Turning Improperly,Not Applicable,4T1BF3EK8BU726263
2018,15250225,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Backing,Not Entered,South,Gas,2017,NY,1,6,INFIN,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JN1EV7AR1HM834105
2018,15250224,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2012,NY,1,6,NISSA,HUMAN,Failure to Yield Right-of-Way,ENVMT,Pavement Slippery,Not Applicable,1N4AA5APXCC853170
2018,15250227,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2001,NY,1,4,HYUND,HUMAN,Not Applicable,ENVMT,Pavement Slippery,Not Applicable,KMHDN45D81U083804
2018,15250226,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2005,NY,1,4,HONDA,HUMAN,Not Applicable,ENVMT,Pavement Slippery,Not Applicable,1HGCM56755A129101
2018,15250228,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2006,NY,1,4,TOYOT,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,Not Applicable,JTDKB20UX67078223
2018,15250231,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,West,Gas,2017,NY,1,6,ACURA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5J8TB4H71HL023864
2018,15250230,SUBURBAN,PASSENGER OR SUBURBAN,Changing Lanes,Not Entered,West,Gas,2015,NY,1,6,CHRYS,HUMAN,Not Applicable,HUMAN,Failure to Yield Right-of-Way,Not Applicable,2C4RC1BG5FR743637
2018,15250239,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,West,Gas,2008,NY,2,6,CHRYS,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2A8HR64XX8R132535
2018,15250238,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2008,NY,2,6,HYUND,HUMAN,Not Applicable,ENVMT,Pavement Slippery,Not Applicable,KM8JN12D58U861993
2018,15250243,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2015,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1HGCR2F33FA130147
2018,15250242,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Backing,Not Entered,West,Gas,2006,NY,1,4,AUDI,HUMAN,Not Applicable,ENVMT,Pavement Slippery,Not Applicable,WAUDF78E36A177716
2018,15250245,PICKUP TRUCK,AGRICULTURAL TRUCK,Going Straight Ahead,Not Entered,North,Gas,2015,NY,1,10,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1FDUF5HY8FED32279
2018,15250244,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2009,NY,3,8,DODGE,HUMAN,Not Applicable,HUMAN,Failure to Yield Right-of-Way,Not Applicable,1D3HV18P79S784617
2018,15250247,FLAT BED TRUCK,COMMERCIAL,Stopped in Traffic,Not Entered,West,Diesel,2015,NY,1,6,FREIG,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,3ALACWDT9FDGB1960
2018,15250251,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2015,NY,1,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2T3BFREV5FW378304
2018,15250250,SUBURBAN,PASSENGER OR SUBURBAN,Making Right Turn,Not Entered,East,Gas,2016,NY,1,4,KIA,HUMAN,Failure to Yield Right-of-Way,ENVMT,Pavement Slippery,Not Applicable,5XYPG4A33GG062975
2018,15250255,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2017,NY,1,4,HYUND,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5XYZWDLA9HG466694
2018,15250254,VAN TRUCK,COMMERCIAL,Changing Lanes,Not Entered,East,Gas,2000,NY,3,8,FORD,HUMAN,Reaction to Other Uninvolved Vehicle,ENVMT,Pavement Slippery,Not Applicable,1FTSS34L1YHA11918
2018,15250256,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2001,NY,1,6,HONDA,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,Not Applicable,1HGCG165X1A072676
2018,15250257,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2004,NY,1,6,JEEP,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1J4GW48S24C367099
2018,15250259,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,North,Gas,2012,NY,1,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4T1BF1FK7CU002343
2018,15250258,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2007,NY,1,8,LA/RO,HUMAN,Not Applicable,HUMAN,Following Too Closely,Not Applicable,SALSK25477A999580
2018,15250263,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2008,NY,1,8,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Entered,1FDNE31L98DA24797
2018,15250262,SUBURBAN,PASSENGER OR SUBURBAN,Making Right Turn,Not Entered,Southeast,Gas,2017,NY,2,6,LEXUS,HUMAN,Not Applicable,HUMAN,Failure to Yield Right-of-Way,Not Entered,2T2BZMCA3HC087402
2018,15250266,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,North,Gas,2018,NY,1,4,KIA,HUMAN,Not Applicable,HUMAN,Not Applicable,"Light Support/Utility Pole, Collision With Fixed Object",5XYPGDA37JG387877
2018,15250265,TOW TRUCK,TOW TRUCK,Going Straight Ahead,Not Entered,South,Diesel,2012,NY,1,6,DODGE,HUMAN,Not Applicable,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",3C7WDNBL9CG139551
2018,15250264,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2006,NY,1,6,HONDA,HUMAN,Not Applicable,HUMAN,Traffic Control Device Disregarded,Not Applicable,1HGCM82636A005408
2018,15250268,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2015,NY,1,6,INFIN,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JN1BY1AR5FM562064
2018,15250267,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2014,NY,1,4,BUICK,HUMAN,Not Applicable,ENVMT,Pavement Slippery,Not Applicable,1G4PS5SK9E4101036
2018,15250276,BUS (OMNIBUS),POLITICAL SUBDIVISION,Going Straight Ahead,Not Entered,North,Compressed Natural Gas,2015,NY,1,6,NE/FL,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5FYC8FB18FF047636
2018,15250275,SUBURBAN,PASSENGER OR SUBURBAN,Merging,Not Entered,North,Gas,2010,NY,2,6,JEEP,HUMAN,Not Applicable,HUMAN,Failure to Yield Right-of-Way,Not Applicable,1J4PR4GK0AC102136
2018,15250285,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2007,NY,1,4,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1N4AL21E37C210964
2018,15250283,UTILITY,AGRICULTURAL TRUCK,Going Straight Ahead,Not Entered,South,Diesel,1999,NY,1,6,INTER,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1HTSCAAM1XH688788
2018,15250282,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2013,NY,1,4,CHEVR,HUMAN,Not Applicable,HUMAN,Passing or Lane Usage Improper,Not Applicable,2GNFLEEK4D6235482
2018,15250290,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,Southeast,Gas,2006,NY,1,6,HYUND,HUMAN,Lost Consciousness,ENVMT,Pavement Slippery,Not Applicable,5NPEU46F86H053361
2018,15250291,FLAT BED TRUCK,AGRICULTURAL TRUCK,Parked,Not Entered,Southeast,Gas,1991,NY,0,8,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1GBKC34NXMJ107259
2018,15250314,SUBURBAN,PASSENGER OR SUBURBAN,Backing,Not Entered,East,Gas,2011,NY,1,4,NISSA,HUMAN,Backing Unsafely,HUMAN,Failure to Yield Right-of-Way,Not Applicable,JN8AS5MV6BW297605
2018,15250317,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2009,NY,1,6,MAZDA,HUMAN,Not Applicable,ENVMT,Animal's Action,Not Applicable,1YVHP82B295M27637
2018,15250319,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,2014,NY,1,5,VOLKS,HUMAN,Not Applicable,ENVMT,Pavement Slippery,"Snow Embankment, Collision With Fixed Object",3VWJP7AT0EM609883
2018,15250318,4 DOOR SEDAN,SPORTS,Slowing or Stopping,Not Entered,East,Gas,2009,NY,1,4,NISSA,HUMAN,Not Applicable,ENVMT,Pavement Slippery,Not Entered,3N1BC13E39L359830
2018,15250321,PICKUP TRUCK,POLITICAL SUBDIVISION,Making Left Turn,Not Entered,Northwest,Gas,2013,NY,1,8,FORD,HUMAN,Failure to Yield Right-of-Way,ENVMT,Pavement Slippery,Not Applicable,1FT7X2B61DEA69649
2018,15250320,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2016,NY,1,4,JEEP,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1C4PJMDB7GW154274
2018,15250331,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2008,NY,3,8,TOYOT,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,Not Applicable,5TBBV54198S514778
2018,15250330,PICKUP TRUCK,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,East,Gas,2017,NY,1,8,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5TFUY5F15HX654258
2018,15250371,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2014,NY,1,4,MAZDA,HUMAN,Not Applicable,HUMAN,Unsafe Speed,Not Applicable,JM3KE4BE1E0323188
2018,15250377,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2004,NY,1,8,MERCU,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,Not Applicable,2MEFM74W84X614483
2018,15250376,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2009,NY,1,4,TOYOT,HUMAN,Not Applicable,HUMAN,Following Too Closely,Not Applicable,JTLKE50E091062559
2018,15250375,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,2004,NY,1,4,VOLKS,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,3VWSE69M64M053045
2018,15250372,SUBURBAN,PASSENGER OR SUBURBAN,Making Right Turn,Not Entered,Northwest,Gas,2008,NY,1,6,BMW,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,Not Applicable,5UXFE43548L002157
2018,15250379,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,West,Gas,2001,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Failure to Yield Right-of-Way,Not Applicable,1HGEM22991L103128
2018,15250378,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2010,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1HGCP2F38AA119109
2018,15250403,SUBURBAN,PASSENGER OR SUBURBAN,Making Right Turn,Not Entered,East,Gas,2016,NY,1,6,ACURA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5FRYD4H92GB029771
2018,15250402,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2011,NY,1,4,HONDA,HUMAN,Driver Inattention/Distraction*,HUMAN,Following Too Closely,Not Applicable,1HGCP2F62BA108165
2018,15250407,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Changing Lanes,Not Entered,West,Gas,2009,NY,1,4,TOYOT,HUMAN,Not Applicable,ENVMT,Pavement Slippery,Not Applicable,2T1LE40E29C009867
2018,15250406,VAN TRUCK,AGRICULTURAL TRUCK,Going Straight Ahead,Not Entered,West,Diesel,2004,NY,1,6,FREIG,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4UZAARBW94CM85116
2018,15250408,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2007,NY,1,4,NISSA,HUMAN,Not Applicable,HUMAN,Fell Asleep,Not Applicable,1N4AL21E57C232478
2018,15250418,SUBURBAN,PASSENGER OR SUBURBAN,Parked,Not Entered,North,Gas,2000,NY,0,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JT3HP10V3Y0236349
2018,15250415,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2018,NY,1,8,TOYOT,HUMAN,Not Applicable,HUMAN,Unknown,"Other Motor Vehicle, Collision With",5TFAY5F19JX685263
2018,15250417,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,South,Gas,2009,NY,0,4,DODGE,HUMAN,Not Applicable,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",1B3HB48A69D143222
2018,15250422,PICKUP TRUCK,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,West,Gas,2015,NY,1,8,RAM,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1C6RR7KT9FS657431
2018,15250423,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2010,NY,1,4,NISSA,HUMAN,Not Applicable,HUMAN,Following Too Closely,Not Applicable,JN8AS5MV8AW113702
2018,15250427,PICKUP TRUCK,PASSENGER OR SUBURBAN,Unknown,Not Entered,East,Gas,2015,NY,1,6,NISSA,HUMAN,Not Applicable,HUMAN,Failure to Yield Right-of-Way,Not Applicable,1N6AD0EVXFN733064
2018,15250426,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2017,NY,1,4,VOLKS,HUMAN,Not Applicable,HUMAN,Failure to Yield Right-of-Way,Not Applicable,3VWH17AU9HM512274
2018,15250431,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Northeast,Gas,2017,NY,6,6,HONDA,HUMAN,Failure to Yield Right-of-Way,HUMAN,Traffic Control Device Disregarded,Not Applicable,5FNYF6H92HB020027
2018,15250430,UTILITY,AGRICULTURAL TRUCK,Going Straight Ahead,Not Entered,West,Diesel,1998,NY,2,6,INTER,HUMAN,Not Applicable,HUMAN,Traffic Control Device Disregarded,Not Applicable,1HTSLAAN9WH508061
2018,15250434,SUBURBAN,PASSENGER OR SUBURBAN,Parked,Not Entered,South,Gas,1999,NY,0,6,MERCU,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4M2XV11T7XDJ11947
2018,15250435,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,1992,NY,1,4,FORD,HUMAN,Alcohol Involvement,ENVMT,Pavement Slippery,Not Applicable,1FAPP10J2NW108705
2018,15250440,PICKUP TRUCK,AGRICULTURAL TRUCK,Going Straight Ahead,Not Entered,East,Gas,2001,NY,1,8,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1FTSF30L81EB14156
2018,15250441,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Overtaking/Passing,Not Entered,East,Gas,2012,NY,1,8,CHEVR,HUMAN,Passing or Lane Usage Improper,ENVMT,Pavement Slippery,Not Applicable,2G1FK1EJXC9109015
2018,15250453,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2015,NY,2,4,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5N1AT2MV7FC855813
2018,15250452,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,South,Gas,2014,NY,2,6,TOYOT,HUMAN,Not Applicable,HUMAN,Driver Inattention/Distraction*,Not Applicable,5TDBKRFH2ES039066
2018,15250462,UTILITY,AGRICULTURAL TRUCK,Slowing or Stopping,Not Entered,South,Gas,1996,NY,2,8,FORD,HUMAN,Not Applicable,HUMAN,Driver Inattention/Distraction*,Not Applicable,1FDJW35H5TEB08572
2018,15250461,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,South,Gas,2008,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",2HGFG12658H574647
2018,15250460,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,South,Gas,2012,NY,4,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4T1BF1FK2CU153834
